month_index,employee_id,firm_id,age,position,gender,state,recrutement_avg,competences_avg,performance_avg,remuneration_avg,qvt_avg,droit_avg,transverse_avg
11,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Content,4.100746161566637,4.529439082180721,3.6102340740854495,2.9387270581383285,2.6660986529192288,4.622465617524014,3.438459395376676
12,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Content,5.0,2.8156386305848797,4.170636945260597,3.7635383424408646,5.0,4.912870486267297,2.436133735634874
13,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Highly Engaged,5.0,3.9347025952349615,4.621868410384621,5.0,5.0,4.997521009342953,5.0
14,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Highly Engaged,4.715953224204487,4.1631498003351926,4.7300104518665655,4.554703476973149,4.810264881324886,5.0,5.0
15,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Highly Engaged,4.755333812268897,5.0,3.9787973588879653,5.0,5.0,5.0,5.0
16,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Highly Engaged,4.751127428859414,5.0,5.0,4.696040377732402,5.0,5.0,4.176376189161752
17,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Passively Looking,3.3936875691119965,1.8784070306451643,2.525999446057164,2.2648457651679905,3.962018134457967,3.2771136310897195,2.9226306659797343
18,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Passively Looking,2.851178732001752,2.269548888103866,3.504367394620836,2.3351947728281486,3.9997184863632995,3.7566176333392343,2.4294840648284657
19,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Passively Looking,3.7023954209798795,3.2561714498003056,2.6811836682415584,2.458016337886909,2.107842853486551,3.9960591095273106,1.8185552014538642
20,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Content,3.8730495186295624,3.8992949185017887,4.204071864989569,4.216403112946789,3.7168421828766203,4.283456807119256,2.939179013002411
21,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Passively Looking,2.800223472001625,3.3514206974755765,2.5213188203334607,3.613352656304034,3.0778546408383995,3.6919126107890863,2.408943739053133
22,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Passively Looking,3.0357665910204723,4.233613657987669,3.3944894664944227,2.660760588596003,3.1676882349774518,2.935706739043254,3.0386168359681194
23,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,2.1476148705527165,1.0,2.025469280210864,1.5960455946242165,1.0,2.2154954436766827,1.8318999192712841
24,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,1.9581450714304889,1.7864390710852567,1.0,1.0,2.7244567142147527,2.200228666258311,1.7719031850519267
25,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,1.7267394196457106,1.5155952186214852,1.0,1.96141074457869,3.2655529872667293,1.7739929803141439,1.0
26,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,2.220439949118741,2.679103432405397,1.7987416095702329,1.0,1.8539679343534887,1.788027167875283,1.0
27,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,1.8479794504233418,1.0,1.3332565654952608,1.2670806002000192,2.150525068496061,1.6304078664716133,1.8171053780074697
28,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,1.809033068434301,2.076209218842087,2.2682985124127155,1.0,2.429903385826413,1.8652175841204681,2.559009650268232
29,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,1.6004318995717677,1.7821996869004104,1.6874345132134319,1.0,2.6306410332497165,1.9543472764532837,1.0
30,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,1.0,1.0,2.625545051579384,2.3319646207532942,1.4969811183567276,2.0502180341194483,1.1280695395551816
31,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,1.3332839272752157,1.0,2.388689711640471,1.6534990842414605,2.1911622009709224,1.6659413553356566,1.5805625712271822
32,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,1.0,2.1742421530084264,1.9551449404422847,1.0,3.131497890243028,1.4815341363325676,1.924244945799682
33,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,2.277585884489331,1.0,1.7772895855139297,1.0,1.0,1.7728495092273366,1.0067000461904025
34,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,2.322128090405396,1.5539264680486558,1.8561272756316876,1.0,1.6289920871710295,1.8280293560523357,1.0
35,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,1.7031502865063715,1.5596099080770671,1.4564168883454778,1.0,2.4864403676379734,1.9996982325237187,1.0
36,b9474a77-3abf-48a5-86d1-52ee1d41640d,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Male,Resigned,2.2817267608006198,1.7126797188066276,1.9971956989033885,1.7632547917821388,2.319649069115562,2.2114914769885217,3.413162130281674
1,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Highly Engaged,4.5617944068607175,4.989614053237579,4.1922825940092565,5.0,5.0,5.0,3.582136817156409
2,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Content,3.3394357478674643,4.038974350889024,2.841465452291668,4.51954712388713,2.906130688685833,4.002454735643164,2.9364712581012684
3,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Content,3.807642141707842,2.3722935271291554,4.044559258868388,3.2562652077824366,3.9459023355912137,3.8719310825197004,4.444829381756678
4,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Passively Looking,2.8110854105582734,2.3118348892371596,3.2600267694595773,1.7680428824814611,1.7096773987760643,3.7132438869248197,1.7682411152224133
5,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Passively Looking,3.2861137722685614,2.670128440287733,3.368272538781498,1.1394371766688969,3.2228241318353534,2.6247987314175933,2.1185237115062616
6,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.170592609245651,1.8909306926567762,2.2419042523398693,1.7182809797169467,2.249706996307015,2.6961884352765573,1.0
7,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.074079731868899,1.2522162136261936,1.8846286962355534,1.0,1.0,2.5200457992107816,3.4301772208253842
8,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.538116764767885,2.193786298597604,1.9530501340765207,1.0605991947967661,1.9331239636118762,2.156759053862246,1.0
9,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.172589647864406,1.6590700120403379,1.6328117080298057,2.2253470014805314,2.5176168148306313,1.3873816814716529,2.8710136361675582
10,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.7419895889020522,1.2111731266630437,1.0,1.4398505396402805,2.287816891841656,2.885578144212221,2.1807829513251975
11,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.7481515986364764,1.0,1.4543221306270948,2.139545673064654,1.721776216832117,1.7624294561784883,1.6353540022247393
12,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.8327224900304062,1.1348236592745882,1.3510108095866913,1.298100650846076,2.717984078565553,2.4056825052034365,1.0
13,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.7755485151413293,2.101138359925316,1.9823243766418321,1.5820212096119537,2.409221753774966,2.3556736157656233,1.0
14,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.2537648985232646,1.6303894568096553,2.050761210350307,1.0,2.764183840991632,1.9756622531539145,1.4614145610653255
15,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.7460847097626346,1.0,2.2293981979523085,1.0,2.1024135104951767,1.6440740600572508,1.0
16,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.8652104116811303,2.7691549444570405,1.4373571927341793,1.6100069388915004,1.6878801618817514,2.4669983552689168,1.0
17,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.4112722866724994,1.5173125629565547,2.0293844051907723,1.0,1.086836167936066,2.703362647037103,1.1285277021368025
18,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.7729215865016128,2.486103576162353,3.14494532354575,1.4948180959192174,2.615722277144275,1.7447301503394927,2.0846830620535233
19,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.427210527088076,1.0,1.4791886955871463,2.300888305399016,1.8066894824549702,2.769595855507039,1.515492809116894
20,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.985406212311603,2.2810366212206983,3.031592601850636,1.79377855322831,2.1223610519106533,2.706601605723849,2.5685840075080355
21,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.267316453772614,1.802703406996201,2.2207563380165514,1.0,1.2671205552899072,2.296310224397988,1.0
22,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.0181785257391436,1.6628182443373851,1.2108236496663156,1.7367096007143674,1.0,2.0713270525934093,1.0
23,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.838883487963035,2.2649964327681915,1.3548658678324543,1.0,1.8360804940540012,1.8678192330846497,1.5012982919050113
24,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.8822195945229745,1.6404041514235166,2.503612348700706,1.0,2.0605682639396403,2.0707676966939506,2.308041467102534
25,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.078448221480996,1.9156197253343739,2.2560138329255772,1.0,2.550841035847168,2.352195691162326,1.0
26,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.6441986783827915,2.2896550600952583,1.686053605188732,1.0,1.9598338534087825,1.8005480736011175,1.0
27,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.2907990726028458,2.7215713447312986,1.7436012891821717,1.433304192936357,2.939930764696218,2.2711457056085953,1.01270563971393
28,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.0,2.1520145765364465,2.0507443607253633,2.034759611618442,1.0,3.030665114061637,1.0
29,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.546285944322256,1.0,1.335133701619554,1.0,1.2847109392438727,1.870922797786924,2.796124225546765
30,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.8302430701491967,3.2032213121978366,2.4333288379644085,1.0,1.7604367827117242,2.045521361648231,1.0
31,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.6098974973959317,2.189573672885868,3.09424908132321,1.0,2.3068129696899886,2.0590581073401286,1.181373860038037
32,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.4055893223291296,3.2609843744551297,2.390794885844133,1.9898696930088167,1.9588039923820912,2.5390645948483126,2.4423140379878587
33,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.5706283564702266,1.5332502625728368,1.6055073976463552,1.0,2.688237459878151,2.10581973036821,1.8792945579818345
34,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.2412375382876326,1.2842571646251593,1.0,1.0,2.3697920736969147,2.320978841658959,1.0
35,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,2.4056782459130055,1.0571943377049726,2.143608035640416,1.9334194854295421,2.3291999924311746,2.9528714202426185,2.299500379799175
36,668477af-e6ee-4542-9fc6-92b93a2a8002,2a003204-f6d1-4f32-a79d-80a1ef912a61,47,Execution,Male,Resigned,1.7732638418410174,1.218810557299878,1.7548339489343088,1.0,2.2586677411202407,1.7464607869448714,2.6057787594862676
1,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Highly Engaged,4.411296709644834,3.5414397351188773,5.0,5.0,4.923685795840054,4.394872966837747,4.925135347385472
2,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Highly Engaged,4.840226014625831,3.540875969571288,4.9446447419921125,4.282391466595863,4.475732878084733,4.785716230339503,4.430260346717098
3,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Highly Engaged,4.220872981385461,4.069308727646389,5.0,3.5505149153960875,4.4306667461151665,4.517420977433556,3.431476941611487
4,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Highly Engaged,4.592830039494073,3.159515527074608,5.0,3.8447698053056416,4.443578749182456,4.608403704341199,3.322536353195894
5,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Highly Engaged,4.974956831283405,3.9972523782722975,4.5736522563143875,4.557127278578314,4.935240411795053,4.734170113959237,5.0
6,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Content,2.989331890216531,4.12061777722326,4.449172364460097,1.7193433092133816,3.5447292190743234,4.601625932599653,3.5839090910910696
7,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Passively Looking,2.208342014234943,2.2280568305451007,2.5080292230523606,2.8381640780653177,3.79152428288063,2.993753875361812,2.4157243632883705
8,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Content,3.48371672218002,3.0216742850348344,3.753933944746026,4.499999645168424,4.060257168360202,4.242396079048724,5.0
9,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Content,4.3035650024385905,3.1003145244548143,3.295494804360594,1.9692954925241042,4.251006815209424,3.379782160054134,4.198362570354069
10,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Passively Looking,2.8205985771180155,1.9905251488527103,2.6370229700925885,2.083443500704338,1.9738922987754224,3.042794226744565,1.0706597717276964
11,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Passively Looking,2.338435443256281,2.2227598225435123,3.585345883868192,1.5114003027106944,1.922060719902688,3.0132448368748372,1.3762057231558578
12,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Passively Looking,1.8718686980236163,3.150560173509734,3.064613690092915,3.188033934773522,3.439508378856693,3.204489105469317,1.0
13,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Highly Engaged,4.5781658746952525,3.378308640077294,4.418487274938081,5.0,5.0,5.0,4.157158286903151
14,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Highly Engaged,4.774376643501915,3.7921418069269546,5.0,5.0,4.2263435084593715,5.0,4.081263310205481
15,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Highly Engaged,4.634835123529655,5.0,4.761454692933192,4.897042101404866,4.9855373670326655,4.999451861988976,4.959443224256978
16,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Passively Looking,3.5769007430308983,2.575368636400067,3.530801106214617,2.9491010206675172,2.0479277333149413,3.4194611556994206,3.789756376326014
17,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,1.7831899452823579,1.0,2.649193598412065,1.0,3.111298668041216,2.4963710768625886,3.074842589831828
18,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,2.132855766808687,1.9002400696633512,1.6888435808904951,1.2682123036437432,1.492686240298645,2.1530317465979865,1.0
19,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,2.0231119773713657,1.47948196172056,1.7878947531258707,1.1187333724636714,1.5673547415325937,2.4238190219238893,1.7519283126708252
20,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,2.138136049220838,1.0,2.204000036548057,1.0,1.6340639226937093,2.2366982140108735,2.420124418247241
21,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,1.396087853612077,1.0,1.0,1.65559035539615,1.7639070308532403,2.3697649255286395,1.770592942860561
22,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,2.3940163186431946,1.5011513376991577,1.3744187310834715,1.4088121508129587,2.290189273178916,2.060659143514066,1.5726669674107443
23,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,1.32749562219225,1.0,1.0,1.459702334510708,2.5179754026184527,1.6297684982506118,1.6288908482244433
24,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,2.2235805359823306,1.180556089150939,2.7609293566834836,1.0,1.7357086338804435,1.0351046814969445,1.7765017393507438
25,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,1.634037372477256,1.0,2.1564059461843943,1.0588236375698459,1.7851162749041987,2.6509753529584694,1.0
26,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,2.321976298885586,2.1314400590076117,1.4624991203007924,1.2076213354373013,3.1751202516053736,1.7960834617158499,1.9439446144354076
27,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,2.0310555658582157,2.5165477769494515,1.7797594313122638,1.8171777532006048,1.0,1.3423336115217595,1.0
28,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,1.7792271384459895,1.2166608827686292,2.4553674484910473,1.0,2.0166783493652356,2.255824383298458,1.0
29,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,1.9908471331406223,2.340928834025126,1.9795147295450302,1.7338866203661984,2.2332542104425013,2.8588496666544576,1.0
30,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,3.250308693982147,2.297073496787397,2.506883547231405,2.3789590174053616,2.725440557077928,1.6839561383619333,1.0
31,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,2.349604823925638,1.9620637373788141,2.3314811854062776,1.2419808453031118,1.0778991254433088,2.155948928247501,2.0930910358368906
32,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,1.8734143257872222,1.4961946931513297,1.8180318720378164,1.0,1.4302636038349035,3.0433501895328137,2.7468800352267655
33,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,2.5350711683436744,1.8320248758962545,1.1971796364610146,1.998571953655638,2.7807167034629163,2.062209945267699,1.0
34,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,2.2134599381649562,2.3543317576537044,1.4159763141322486,1.6758386705571346,1.364792030324377,1.745328242833614,1.663893402751905
35,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,1.5928061391327901,1.8440687463575478,1.0,1.0,2.7203737288106637,2.477006123364122,1.835232505648896
36,9f6d0b00-c875-4325-a2d8-be85169648ac,2a003204-f6d1-4f32-a79d-80a1ef912a61,59,Execution,Female,Resigned,1.777259166259869,1.510967813841034,1.6651435704192674,3.3003971765648625,2.2215047882836676,1.8933563510120062,1.4352689430955066
1,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Highly Engaged,5.0,2.8352491963014925,4.711433913374326,5.0,5.0,4.931882830887105,3.996205464582419
2,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Highly Engaged,5.0,3.698150985756016,5.0,5.0,4.385437606113454,4.788355189369363,4.154093777697429
3,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Highly Engaged,4.53331947563111,5.0,4.852092050567577,2.6927307308956374,4.228498169385302,5.0,4.045735183643494
4,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Highly Engaged,5.0,5.0,5.0,3.06770588080191,5.0,5.0,3.7706215710882143
5,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Highly Engaged,4.365721900279129,4.50499894617794,4.073364889591259,3.4183212952767903,3.2115748511834923,4.886934090690506,3.92422584351042
6,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Highly Engaged,4.845507605231557,4.86923683900496,5.0,3.440276978499653,5.0,5.0,5.0
7,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Highly Engaged,4.478829874533372,4.3162012973855735,4.230281814412525,3.102778750891832,5.0,5.0,4.299803437609695
8,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Highly Engaged,5.0,4.4310037454889635,5.0,4.163919067614965,5.0,4.729691717789838,4.4227093808956885
9,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Content,3.885212321671503,3.091863411781334,3.8515895213794953,5.0,3.7715930346218416,5.0,3.8773504520104956
10,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Content,3.6648392421215763,3.9083380916770736,3.820699279440368,4.385965231270929,3.960721463546655,4.481152246464463,4.431369438843648
11,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Passively Looking,3.3614448767836596,2.0521677591583867,3.5058153328972095,1.7859424996104039,3.809868179666937,3.1919641892737123,2.674520404295456
12,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Passively Looking,3.4410687136599774,1.9342775110252215,3.3158212194394068,2.1611623935125963,2.84242172270392,2.440784329795518,2.558225537021566
13,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Passively Looking,2.7973203518982546,1.965697303527505,2.3251860547903287,1.2698628034782438,3.3677534753586693,2.4838916582872597,1.627188432284056
14,b5e76201-6834-47f2-9463-4f9d556a4d1d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Female,Passively Looking,3.016576652232608,2.4297071456431674,3.221019900386968,2.4698558867391793,3.0090583973692757,3.4657532237827318,2.5040397239776224
